Rho,Theta
26.965991226026,125.296073766097
9.52597386853956,144.644230011208
3.56861397624016,242.603929096966
48.8895071376987,270.560021703332
70.6196099084619,44.0522472394544
28.0488922963336,265.201838051097
53.3602661869977,87.0631189749569
40.1873942571569,37.8428496799609
50.1063806631692,235.094526530462
34.387421081154,271.188661479358
56.6142133048054,26.8548558112591
55.3596321017064,278.732141464332
34.1686457299393,93.4422174864641
44.4979963138703,287.94905800115
47.2269058480796,49.7312547586188
72.6980808570743,56.7357322904706
37.569011123532,102.05411087204
29.3598572836265,144.79914957396
23.9312817774713,113.296095270169
71.6195297893763,9.20152395668626
34.9523947518308,271.374650842694
44.9219437801782,186.365655812877
62.7959802532818,203.584227763822
66.4450365623999,46.1939899012169
48.8386220549576,63.5849095749712
75.553730349911,227.389686358119
77.9454608453512,27.7572478384385
69.1247998564161,182.359105054204
66.107230837021,197.83869767152
74.1603533261784,268.493794712099
29.6088046699997,64.548939328301
57.0263757400874,277.830609924048
20.6663425463527,263.399696297109
27.9987304353081,79.9872095753449
71.6010907460608,88.7449410655433
59.9482395801053,37.1673277224037
64.3819324641515,52.4253981552881
32.7867214053996,281.194218202122
43.3647776374951,167.4581721668
14.3191643240947,222.821252954152
35.7652466588385,17.0558818122423
0.413162597087398,273.298274849894
71.7667952198487,80.8984864318195
43.0666918521944,176.494246824718
49.5816476969067,38.4248176638159
7.95752993717417,295.30778741937
44.0556689396821,174.889936169868
77.6872569660325,78.0080909738207
62.5013088083167,256.057816607907
78.6022177588448,53.7250174484721
14.12164768687,242.991514565051
47.4222777781051,289.715329626533
5.98829912358671,204.714671170338
47.414362048446,155.386508385915
23.1856372086965,135.882767881787
6.36464466926232,134.374345181409
54.6946341484718,73.8982237420604
67.6736296880983,110.487330674373
78.8894273362875,132.475153930893
75.5048854676206,18.6598244254133
52.413042162412,102.582063203776
12.2177798378255,177.736602632424
20.5189768184572,192.945903386668
42.5780366605904,231.852286719322
18.2436280815732,266.532419016468
62.9043445692304,281.99447716144
64.5780696532711,5.28226983450949
