Rho,Theta
24.7866990056634,169.319377183903
25.3895379274249,154.29103170866
37.3992989008427,231.092914973722
6.38418642708063,13.7893198057294
32.4949932752967,216.366960841868
10.6507230366826,157.557051937784
34.9846960627914,3.59779848181307
11.909738132,69.7683405811179
10.2213477443933,22.355682458564
13.5443152660489,33.8672937353879
11.6034760970235,188.17135855377
14.2460171179175,100.059092301782
21.7182959818125,84.6763811857474
2.47749898871183,117.437942322026
41.8530423662782,132.622190091684
28.1907665176034,55.9969095604026
38.7515038185954,107.083453943769
23.4061603887677,160.150028410379
8.09237153749466,159.314950184063
30.6191052383423,207.958610406053
22.0175042385936,234.790055011733
3.54521838841438,24.212546829772
24.9906513433099,104.509117737785
5.09982932156324,13.4992934946227
6.61211989041567,42.2295015803486
6.6228553036809,61.922171147325
15.8548430414915,176.407219858126
4.33112655465603,225.154160935147
20.6391753590584,228.709971613821
37.8033359844804,156.933712895054
8.58038859869242,117.750046704344
20.3674842667222,234.846865287087
1.2729226862669,87.7849798366124
8.84047837282419,131.999216293885
26.0397572840452,58.6731149413186
5.1531604968667,117.653970235228
20.2452817845941,171.702928797612
3.06143429657221,79.2936828397518
23.9026711669207,234.517502153192
10.4715289270878,188.728726651863
30.5256279749393,38.0546220730627
9.48015287253857,31.7071231638408
24.3630921491146,215.104409965834
4.8679114762187,156.604515725303
24.2702634438515,55.7911369819915
17.0100631914496,241.401962155203
0.70265833543539,109.534132848431
31.5919348549247,213.793638092081
10.334777420032,141.027021569865
28.159569065094,157.257687006013
14.7458273009062,154.707415319672
32.6060041782975,46.606109858762
15.7453453942537,40.0363031872058
1.76647400382757,122.649668333988
24.9041449923277,147.437941912805
24.1356121676087,27.9077193287945
4.72263568017483,105.76403831517
37.0943238247275,57.5627430562484
0.568167951500416,231.248502392113
40.2842225320458,150.188289819864
35.0594643894911,128.286032661238
1.61479432475567,198.39843666869
12.1552923013687,71.7607198262179
20.770243501246,216.561576510174
25.3552565011382,183.800108908113
22.1279119725466,154.596865077508
34.5775159267187,214.480783679633
29.0105825406432,115.71616769987
34.3060832598567,84.270744723925
26.5964324061513,190.172739482492
6.44727096891403,145.180291858871
26.0137032368302,10.327555363369
14.9572598088026,60.9512115077895
21.4896701876521,127.188942691412
9.30636706931591,167.810339837607
16.3854749922037,124.07805138292
12.4437088600159,219.598518382716
38.2679803673029,96.3828803480923
12.0458960187793,34.4609784915215
2.91189230504036,198.025582261959
17.1013114104152,208.449807997334
29.9286935763717,139.862957723213
9.61928438841105,212.873751062075
16.7667529633999,42.6472066013736
38.768374272573,233.664668070756
42.3332804515243,164.601525575225
4.12323571300507,164.920030185551
9.05295333316326,0.411188072217107
29.4116455262303,117.216661016132
5.68827495217323,40.7195264156341
42.4776328404665,63.5970622773135
39.7877629600525,98.0384519346875
10.6433182987332,188.223821063771
33.0731630409837,153.647331189616
25.6222074017644,190.762699978448
13.6219584015369,90.6139649773121
33.7170875820994,222.784326210192
11.6039432783961,139.322027673025
6.38665900011063,107.578169535956
25.8200599203944,15.7313201252782
26.9497281967163,161.783136139322
10.3657085546136,108.902619804236
19.790027256453,3.54725803808749
33.6797384359002,227.522566308677
5.74406762512922,153.113940323818
6.600242106843,134.590025946706
21.6191903013825,148.196446342367
5.34216965585947,129.420519772528
10.2103294500232,59.5782906483757
24.8253455475211,128.832940347109
20.0908165383339,200.351289827719
9.72531672964096,240.295710615646
29.6628742799878,164.434042709096
14.0696113293886,184.245073525895
0.490577917957306,147.828009317011
28.6464084843993,159.298800167522
23.8563034206748,13.7169756465769
18.2141819810271,112.309510782382
26.3917820902348,47.9166560010177
5.13903688616753,8.50434074314535
37.0184469624996,93.4338563071239
31.0265792510748,21.4120997556442
34.6450446383715,198.222625599076
16.006110756433,66.7879064890909
19.1422262434244,207.83590189738
28.5247856236696,2.95146099566817
28.0841310472369,132.345976567229
30.5677166842461,102.446729143463
16.9428206735373,118.145375042508
14.9292441925049,234.751159578157
16.4774160309076,5.7219986745286
17.2956668536663,169.678862894545
4.69610946267843,33.1577581270641
9.9902749902606,130.464920544128
20.2396511724472,180.927486509162
40.994669901073,120.719759703945
35.5027998059392,232.688418401479
36.0806026174307,70.0353697432065
27.67906575948,232.377348410815
25.9537245601058,67.4190490544915
2.43445020382404,7.84035590507627
14.2812172118425,139.227577641276
40.9655602170825,200.69101623782
32.3619772037029,160.388942379611
16.9472018234611,86.0527987729418
40.5274310063124,30.053277345475
18.828616373992,199.685438751259
37.6396106749892,229.057842366824
19.7263475378037,78.7901875810844
18.1800738494754,4.32313591401458
42.7918251250863,23.9180220968127
33.7408846469879,160.716853144333
9.49485596494675,224.88989705425
15.8945850579143,14.7205347187382
18.0051148744226,69.494662216664
29.6323380374908,41.9301628178984
15.105219827342,232.356817818782
7.62748309725523,53.4754175988364
6.47774300415516,105.882319087297
35.3903873089313,234.270144272681
25.7611704920769,214.268052538088
28.2342408264756,222.787665471822
27.6213621648431,46.2895024397868
42.3970594295025,85.209766198622
12.1978897696137,70.6328093748093
9.68354234154224,132.668989842024
38.2270321824074,106.560789516817
5.04872559424639,14.2760969766176
31.0731381024599,159.782004747738
12.7335270026922,110.550926055722
17.3850149469495,161.305510408106
27.6555693861008,215.324280379522
39.5066188534498,91.248408872897
23.3560731316566,119.243766781286
29.280786149919,56.1809906419373
32.3812660411835,82.8662625941724
22.5187587406039,72.3248808046907
15.3903465698361,155.919036757688
23.2047845131874,178.687247157701
37.1625825035334,203.423311309175
22.7757111596346,132.744261081932
11.9126488509536,1.94055605442345
25.6744812776327,98.5996196493477
33.5064610922813,69.2974507768339
39.0174249685407,136.506303118166
25.7636164941788,222.046634213435
5.32386534959078,81.8870855627489
26.2700150699973,205.197212292184
35.5502681453705,170.092633006428
21.5343154931903,135.112733932915
1.51875484761,216.014876490526
41.3492515629172,27.9595583336198
9.90165964794159,168.497334937493
32.1510400246024,139.74740165576
28.2981064617991,31.190307045477
37.2237999063492,55.759004657675
28.5667294351101,79.7103406377143
25.450493602109,107.204103911752
33.0468227800727,205.338212199467
27.8465173946857,225.518237251185
24.0480630548716,75.9914889552641
22.0455623903275,177.165937356611
28.2129524642944,123.691603842999
3.29074486835003,234.871613754596
12.9984713542342,133.253296076313
9.27087588254213,99.237731189332
42.4025877390862,205.004717914662
35.287114871943,231.377086898205
15.8015318417788,196.578491694075
8.35525377348661,116.633011885049
6.01664834965467,130.212885221098
36.6222849212408,186.69693719732
9.74406996785402,231.87827357254
41.3406526598096,167.468205568589
2.74931515299082,236.507813459156
38.6937324945331,134.673289860011
26.8148860548019,48.8791128623718
15.3631238707423,68.1628681615913
14.9953073822737,165.823155962468
28.1077818872094,217.037891861887
7.91743795598745,33.1603321189606
14.4870554667592,0.939253678176999
3.19663871308565,26.8415941376245
16.5146716450453,161.945223510532
39.5652091667533,133.653659504383
16.0252793013453,128.113748315637
36.6190583544731,126.986650238739
31.7549523579955,92.6721161676532
25.5458357295871,120.719738993601
7.19044701626301,5.21989078381777
38.3317290925384,217.774639230575
30.3776488588572,90.0954904556161
34.6857622857928,167.194695531961
36.7171816289663,115.479659394709
9.91035103543997,18.2668591592664
34.7733284007311,200.273330069962
20.8643728349805,215.541184374055
3.32661907360554,145.12650608168
30.2068860350132,138.933333904917
2.50010154919624,105.13597005406
42.8069529432535,161.646808384416
19.9384281847715,73.9809561929226
23.4446827866197,131.561472045001
0.227513217616081,62.2237497222573
13.6556872363329,210.332334736272
14.5832704337597,222.121876132448
36.0193317933798,13.0601863024825
34.968347169292,6.85647036561727
34.6038289781213,71.8238174919713
42.3853475271463,37.8190630107754
20.0140045550466,50.718575141657
4.60092253017426,50.144752562449
3.07737538669109,25.9426475168449
13.8396125875354,227.740366926051
34.1107602975726,1.85683026667356
37.7878171955109,29.2768344936061
42.5795624328375,15.3214001677036
26.7163314392567,12.3607001073468
39.1697358742833,217.425535818139
25.9183719153285,95.936801930244
9.29667976591587,137.778520097185
40.8263180871248,12.7353282312566
35.0928868254662,233.84602168999
25.1144029414773,231.444697224172
8.02851686779261,97.6231140272284
12.8999791698933,178.269178861479
5.85179686385393,192.585140718387
34.9585138405323,44.1073704615498
7.66891595463753,62.6475897888386
31.6653720210314,40.9004291346538
6.35345908942223,237.132697842497
32.876655282712,42.0284310379904
9.11207463598251,160.149527028701
9.01665090991259,198.410860680433
16.3503440844655,70.7802873427266
20.8417251947165,73.0274046670675
29.1403238526106,96.9716439212143
3.17214865883589,39.7556017086267
38.1084743675351,108.005296131579
39.7410116764784,217.342530502748
39.7254094529986,144.470641612038
33.688766923964,155.770816200115
42.2936880923867,201.556264314494
29.1699993187666,203.990620879043
1.20604462809563,42.1105722592878
38.3585656900048,79.0389660899144
24.5535657324314,185.176579171618
32.3139365067244,114.478713990512
38.3758212378502,229.230899804816
12.0012028795838,172.885864945521
32.2528284408331,168.049912992336
16.6127040016651,56.1150581352496
38.7969196112037,57.6579624660337
14.0586455881834,152.005080687829
3.60920122318268,1.45590597096384
14.1900913907647,33.0753189131767
22.232024511838,163.443949750432
36.6735836250901,224.545008815941
26.7028779986501,150.800447415233
11.1641139672518,120.112786729419
22.8515551449537,14.8364616026545
24.9026390303493,55.3257100938016
10.253323496604,4.71283706028342
3.66958914009333,49.2317660165673
21.2518363346457,174.833177637221
22.1038110232472,185.129667821787
34.6748127485633,226.102210262788
13.6787649305105,47.4737818898928
27.324713427794,210.48381610379
42.7838839197993,27.747492849555
38.9874011867523,0.978686455142498
29.2054331530452,47.7470804333854
7.8065276393652,29.7531278968567
8.26321183909178,180.857752022227
1.31877296293974,113.927531925942
5.25624383425713,154.924621583932
29.1004936322808,51.8668421731836
4.86724748239517,94.9396132586932
4.29778627603054,181.699002325096
27.8424815770268,159.337691717908
35.0429119584918,69.3889431688142
22.9171683451295,91.5069725129127
36.6275102045059,240.934264220181
36.5450678585172,180.520317031635
7.28208043885231,22.4890051312548
32.8979328688502,36.0684434937948
4.10818280829191,0.334795547254086
19.7943031603575,61.9363647679442
26.9494466227055,178.937443537223
10.4862808309793,93.2127323548239
